,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,CPI
197708,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-12,94.8996
197709,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-12,95.21418
197710,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-12,95.49728
197711,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-12,95.59012
197712,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-12,95.08318
197713,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-13,95.06847
197714,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-13,95.62356
197715,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-13,95.93756
197716,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-13,95.90793
197717,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-13,96.02683
197718,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-13,95.79177
197719,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-13,95.68932
197720,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-13,95.77706
197721,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-13,96.16367
197722,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-13,96.44339
197723,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-13,96.22453
197724,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-13,95.85919
197725,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-14,96.08038
197726,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-14,96.6775
197727,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-14,96.94721
197728,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-14,96.98806
197729,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-14,97.28164
197730,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-14,97.2653
197731,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-14,97.162
197732,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-14,97.60725
197733,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-14,97.87204
197734,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-14,98.34697
197735,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-14,98.26174
197736,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-14,98.00246
197737,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-15,98.40608
197738,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-15,99.25374
197739,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-15,99.83362
197740,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-15,99.86591
197741,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-15,100.0895
197742,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-15,100.0442
197743,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-15,100.0429
197744,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-15,100.2844
197745,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-15,100.6099
197746,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-15,100.8103
197747,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-15,100.6257
197748,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-15,100.1337
197749,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-16,100.4359
197750,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-16,101.0004
197751,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-16,101.6089
197752,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-16,101.762
197753,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-16,102.0957
197754,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-16,102.2091
197755,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-16,102.2003
197756,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-16,102.1722
197757,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-16,102.5226
197758,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-16,102.7106
197759,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-16,102.3499
197760,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-16,102.0167
197761,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-17,102.5696
197762,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-17,103.0415
197763,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-17,103.2956
197764,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-17,103.3022
197765,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-17,103.6044
197766,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-17,103.6436
197767,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-17,103.636
197768,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-17,103.6585
197769,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-17,103.8998
197770,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-17,104.3037
197771,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-17,104.1607
197772,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-17,103.7372
197773,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-18,104.2608
197774,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-18,105.097
197775,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-18,105.4791
197776,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-18,105.4451
197777,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-18,105.4584
197778,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-18,105.6487
197779,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-18,106.1747
197780,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-18,106.2241
197781,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-18,105.9353
197782,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-18,106.5532
197783,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-18,106.2276
197784,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-18,106.2492
197785,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-19,106.4064
197786,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-19,107.0864
197787,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-19,107.4421
197788,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-19,107.5812
197789,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-19,108.0047
197790,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-19,108.1153
197791,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-19,108.5125
197792,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-19,108.6502
197793,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-19,108.2234
197794,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-19,108.6713
197795,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-19,108.3521
197796,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-19,108.219
197797,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-20,108.3699
197798,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-20,109.1645
197799,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-20,109.3087
197800,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-20,108.9961
197801,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-20,108.8493
197802,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-20,109.3422
197803,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-20,109.1333
197804,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-20,109.1719
197805,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-20,109.2162
197806,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-20,109.7403
197807,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-20,109.8812
197808,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-20,109.4658
197809,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-21,109.9556
197810,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-21,110.181
197811,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-21,110.4529
197812,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-21,111.0164
197813,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-21,111.3571
197814,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-21,111.7396
197815,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-21,112.3064
197816,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-21,112.512
197817,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-21,112.7462
197818,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-21,113.2625
197819,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-21,113.3053
197820,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-21,113.2237
197821,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jan-22,113.9234
197822,CAN,CPI,TOT_FOODENRG,IDX2015,M,Feb-22,114.6972
197823,CAN,CPI,TOT_FOODENRG,IDX2015,M,Mar-22,115.8344
197824,CAN,CPI,TOT_FOODENRG,IDX2015,M,Apr-22,116.5287
197825,CAN,CPI,TOT_FOODENRG,IDX2015,M,May-22,117.1325
197826,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jun-22,117.6047
197827,CAN,CPI,TOT_FOODENRG,IDX2015,M,Jul-22,118.4004
197828,CAN,CPI,TOT_FOODENRG,IDX2015,M,Aug-22,118.5921
197829,CAN,CPI,TOT_FOODENRG,IDX2015,M,Sep-22,119.0532
197830,CAN,CPI,TOT_FOODENRG,IDX2015,M,Oct-22,119.4034
197831,CAN,CPI,TOT_FOODENRG,IDX2015,M,Nov-22,119.5191
197832,CAN,CPI,TOT_FOODENRG,IDX2015,M,Dec-22,119.5447
